id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,source_url,source_description,created_at,updated_at
1015,1015,f:3362,Ambienta II,2013-10-29,147200000.0,EUR,http://www.finsmes.com/2013/10/ambienta-holds-closes-fund-e147-2m.html,Ambienta Holds First Closes of Second Fund at 147.2M,2013-02-08 23:09:32,2013-10-30 06:11:59
1016,1016,f:10535,DWHP III,2013-02-11,265000000.0,USD,http://www.finsmes.com/2013/02/dw-healthcare-partners-closes-fund-265m.html,DW Healthcare Partners Closes Third Fund at $265M,2013-02-12 04:59:32,2013-02-12 04:59:32
1017,1017,f:7405,Bright Capital Digital,,0.0,USD,http://bcd.vc,,2013-02-12 16:15:50,2013-02-14 06:05:30
1018,1018,f:7405,Bright Capital Energy I,2011-01-01,185000000.0,USD,,,2013-02-12 16:17:55,2013-02-14 06:08:43
1019,1019,f:9710,phenomen I,2012-04-01,50000000.0,USD,,,2013-02-13 15:06:17,2013-05-20 03:27:08
1020,1020,f:9710,phenomen II,2013-01-20,250000000.0,USD,http://www.ewdn.com/2013/02/08/russia-s-phenomen-ventures-takes-part-in-hailo-s-round-along-with-top-international-investors/,Russias Phenomen Ventures takes part in Hailos round along with top international investors,2013-02-13 15:07:16,2013-07-03 13:33:42
1021,1021,f:97,Maveron III,2004-11-01,200000000.0,USD,http://seattletimes.com/html/businesstechnology/2002094021_maveron18.html,New Maveron VC fund captures $200 million,2013-02-14 01:51:07,2013-02-15 19:17:41
1022,1022,f:97,Maveron II,2000-03-01,340000000.0,USD,http://www.bizjournals.com/seattle/stories/2000/03/06/story1.html,Maveron raises $340M VC fund,2013-02-14 01:51:07,2013-02-15 19:17:41
1023,1023,f:7673,Point Nine Capital II,2013-02-13,40000000.0,EUR,http://techcrunch.com/2013/02/13/pnc-ii/,"Targeting Early-Stage Startups In Europe And Beyond, Point Nine Capital Closes New 40M Fund",2013-02-14 02:15:56,2013-02-14 02:16:34
1024,1024,f:1823,Lux Ventures III,2013-02-13,245000000.0,USD,http://www.finsmes.com/2013/02/lux-capital-closes-fund-245m.html,Lux Capital Closes Third Fund at $245M,2013-02-14 02:49:11,2013-02-14 02:49:11
1025,1025,f:2737,Fund II,2013-09-09,40000000.0,USD,http://techcrunch.com/2013/09/09/micro-vc-freestyle-vc-raises-40-million-for-second-fund/,Micro-VC Freestyle.VC Raises $40 Million For Second Fund,2013-02-15 03:01:18,2013-09-09 20:05:06
1026,1026,f:4623,"Cornerstone Opportunity Partners, LLC",,0.0,USD,http://www.cornerstoneangels.com/investors/fund/,,2013-02-18 16:43:02,2013-02-21 03:39:25
1027,1027,f:6311,Carlyle Peru Fund,2013-02-19,308000000.0,USD,http://www.finsmes.com/2013/02/carlyle-group-raises-308m-peru-focused-fund.html,The Carlyle Group Raises $308M Peru-Focused Fund,2013-02-20 04:20:19,2013-02-20 04:20:19
1028,1028,f:4667,FATV I,,0.0,USD,,,2013-02-20 15:53:30,2013-02-22 08:24:43
1029,1029,f:4667,FATV II,2000-01-01,100000000.0,USD,,,2013-02-20 15:54:15,2013-02-22 08:24:27
1030,1030,f:1258,Accelerator Venture Capital II,2013-02-20,25000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130221e92lt5rh4&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130221e92lt5rh4%26from%3dalert%26pid%3d32,Accelerator Ventures Raising Second Fund,2013-02-21 03:38:49,2013-02-21 03:38:49
1031,1031,f:10144,SoftBank Ventures InnoBiz fund,,0.0,USD,,,2013-02-22 00:33:27,2013-02-25 04:17:47
1032,1032,f:10144,SB Pan-Asia Fund,2011-01-01,0.0,USD,,,2013-02-22 00:33:55,2013-02-25 04:17:49
1033,1033,f:10144,SB Next-On-Rush Fund,,0.0,USD,,,2013-02-22 00:34:17,2013-02-25 04:17:50
1034,1034,f:137,Battery Ventures X,2013-02-21,650000000.0,USD,http://www.finsmes.com/2013/02/battery-ventures-closes-funds-raising-900m.html,attery Ventures Closes Two Funds Raising $900M,2013-02-22 02:35:12,2013-02-22 02:35:12
1035,1035,f:137,Battery Ventures X Side Fund,2013-02-21,250000000.0,USD,http://www.finsmes.com/2013/02/battery-ventures-closes-funds-raising-900m.html,Battery Ventures Closes Two Funds Raising $900M,2013-02-22 02:35:12,2013-02-22 02:35:12
1036,1036,f:9491,Micro-VC fund,2013-02-24,19000000.0,USD,http://www.finsmes.com/2013/02/version-ventures-closes-19m.html,Version One Ventures Closes at $19M,2013-02-25 04:59:20,2013-11-15 22:51:52
1037,1037,f:4919,Allos II,2013-02-25,40000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130225e92pqkhdm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130225e92pqkhdm%26from%3dalert%26pid%3d32,Allos Ventures Closes $40M Second Fund for Midwest Deals,2013-02-26 02:59:58,2013-02-26 02:59:58
1038,1038,f:7770,GD IP fund I,2013-01-15,25000000.0,USD,,,2013-02-27 15:50:54,2013-02-27 17:34:45
1039,1039,f:7230,TCV 2 BV,2010-10-01,8000000.0,EUR,http://www.agentschapnl.nl/programmas-regelingen/three-circles-ventures,,2013-02-28 02:54:37,2013-03-03 19:43:29
1040,1040,f:1200,Draper Triangle III,2013-02-28,40000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130301e931si7s0&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130301e931si7s0%26from%3dalert%26pid%3d32,Draper Triangle Ventures Closes $40M Toward Third Fund,2013-03-01 05:29:37,2013-03-02 01:29:05
1041,1041,f:4878,Seacoast Capital Partners III,2013-02-28,150000000.0,USD,http://www.finsmes.com/2013/02/seacoast-capital-managers-closes-mezzanine-fund-150m.html,Seacoast Capital Managers Closes Third Mezzanine Fund at over $150M,2013-03-01 05:38:44,2013-03-01 05:38:44
1042,1042,f:621,Rho Canada Ventures I,2006-04-01,100000000.0,CAD,,,2013-03-04 15:51:14,2013-03-05 06:47:49
1043,1043,f:7025,H.I.G. Capital Partners V,2013-03-04,1100000000.0,USD,http://www.bloomberg.com/news/2013-07-02/h-i-g-capital-raises-825-million-euros-for-private-equity-fund.html,H.I.G. Capital Raises 825 Million Euros for Private Equity Fund,2013-03-05 03:42:35,2013-07-02 11:16:05
1045,1045,f:7518,Peterson Partners VII,2013-03-06,140000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130306e936akpn1&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130306e936akpn1%26from%3dalert%26pid%3d32,Peterson Partners Brings Latest Growth-Equity Fund to $140M,2013-03-06 13:31:10,2013-03-06 13:31:10
1046,1046,f:10625,Heliant Ventures Ltd,2012-07-15,0.0,USD,,,2013-03-07 17:36:01,2013-09-13 19:22:23
1047,1047,f:1788,Mid-Cap Leveraged Loan Fund,2013-11-14,595600000.0,EUR,http://realdeals.eu.com/article/45049-partners-group-raises-800m-mid-cap-debt-fund-,Partners Group raises $800m mid-cap debt fund,2013-03-08 01:51:59,2013-11-14 11:34:16
1048,1048,f:5474,Arcus Ventures Fund II,2013-03-07,35600000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130307e937pa8lm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130307e937pa8lm%26from%3dalert%26pid%3d32,Arcus Ventures Raises $35.6M for Second Health-Care Venture Fund,2013-03-08 03:17:04,2013-03-08 03:17:04
1049,1049,f:1002,AC IV,2013-03-08,120000000.0,EUR,http://www.finsmes.com/2013/03/alven-capital-close-e120m-fund.html,Alven Capital to Close 120M Fund,2013-03-09 02:19:09,2013-03-09 02:19:09
1050,1050,f:8929,Lakestar I,,0.0,USD,,,2013-03-11 02:27:41,2013-03-11 02:27:44
1051,1051,f:2677,SJF Ventures III LP,2013-05-02,90000000.0,USD,http://www.finsmes.com/2013/05/sjf-ventures-closes-fund-90m.html,SJF Ventures Closes Third Fund at over $90M,2013-03-13 02:47:42,2013-05-03 04:19:48
1052,1052,f:8375,Private equity co-investment fund II,2013-03-12,1100000000.0,USD,http://www.finsmes.com/2013/03/neuberger-berman-closes-private-equity-fund-1-1bn.html,Neuberger Berman Closes Second Private Equity Fund at $1.1BN,2013-03-13 03:31:06,2013-03-13 03:31:06
1053,1053,f:10751,Fund I,2013-03-18,150000000.0,GBP,http://techcrunch.com/2013/03/18/samwer-brothers-team-up-with-delivery-hero-founder-in-new-194m-venture-fund/,"Samwer Brothers Team Up With Delivery Hero Founder In New, $194M Venture Fund",2013-03-18 18:14:56,2013-03-18 18:14:56
1054,1054,f:2588,Caixa Capital BioMed,,22000000.0,EUR,,,2013-03-19 17:49:31,2013-03-19 17:49:36
1055,1055,f:2588,Caixa Capital Micro,,8000000.0,EUR,,,2013-03-19 17:50:12,2013-03-19 17:50:14
1056,1056,f:2588,Caixa Capital TIC,,20000000.0,EUR,,,2013-03-19 17:50:39,2013-03-19 17:51:26
1057,1057,f:9273,STL Tech Fund I,,3050000.0,USD,http://www.stltoday.com/business/local/article_e7c8b392-a1bc-11e0-b33a-0019bb30f31a.html,New St. Louis program aims at fostering IT startups,2013-03-21 20:52:34,2013-03-21 20:54:48
1059,1059,f:1492,NGEN I,2001-09-01,70000000.0,USD,,,2013-03-23 05:23:46,2013-03-23 05:24:54
1060,1060,f:1492,Fund II,2005-01-01,180000000.0,USD,,,2013-03-23 05:24:11,2013-03-23 05:24:54
1061,1061,f:1492,Fund III,2008-01-01,250000000.0,USD,,,2013-03-23 05:24:50,2013-03-23 05:24:54
1062,1062,f:5893,Fund VI,2013-03-15,300000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130315e93fs8t39&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130315e93fs8t39%26from%3dalert%26pid%3d32,SVB Seeks $300M for Seventh Strategic Investors Fund,2013-03-25 05:14:53,2013-03-25 05:14:53
1063,1063,f:3009,Fund III,2013-03-25,516000000.0,USD,http://venturebeat.com/2013/03/25/third-rock-ventures-gets-its-hands-dirty-with-516m-for-healthcare-startups/,Third Rock Ventures gets its hands dirty with $516M for healthcare startups,2013-03-26 04:24:42,2013-03-26 04:24:42
1064,1064,f:1701,Pelion Ventures V LP,2013-05-30,194000000.0,USD,http://www.pehub.com/250553/utah-based-vc-pelion-venture-partners-raises-194m-fifth-fund/,Pelion Venture Partners Sails to Oversubscribed Fifth Fund,2013-03-26 04:35:22,2013-05-31 05:42:45
1065,1065,f:10792,Fund II,2013-03-20,20000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130320e93kq25cd&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130320e93kq25cd%26from%3dalert%26pid%3d32,Israel's Terra Venture Partners Holds $20M First Close on Second Fund,2013-03-26 06:07:23,2013-03-26 06:07:23
1066,1066,f:1902,Fund II,2013-03-22,160000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130322e93msey87&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130322e93msey87%26from%3dalert%26pid%3d32,Westly Group Raises $160M Clean-Tech Fund,2013-03-26 07:10:15,2013-04-03 19:12:09
1067,1067,f:9272,Bregal Sagemount I L.P.,2012-05-15,500000000.0,USD,,,2013-03-26 13:27:08,2013-03-26 13:27:14
1068,1068,f:1510,Digital Investments,2010-01-01,9000000.0,EUR,,,2013-03-27 13:27:34,2013-03-27 13:27:40
1069,1069,f:10827,Primus Capital Fund VII,2013-03-16,353000000.0,USD,http://www.finsmes.com/2013/03/primus-capital-partners-closes-seventh-fund-353m.html,Primus Capital Partners Closes Seventh Fund at $353M,2013-03-29 03:16:07,2013-03-29 03:16:07
1070,1070,f:5935,BOLDstart II,2013-02-01,10700000.0,USD,http://www.pehub.com/192840/boldstart-raising-15m-ny-based-enterprise-fund/,15m NY Based Enterprise Seed Fund (PE Hub),2013-03-29 16:46:11,2013-03-29 16:46:15
1071,1071,f:6225,Cendana Capital,2013-03-29,88000000.0,USD,http://venturebeat.com/2013/03/29/cendana-capital-gathers-88m-to-put-seeds-into-seed-funds/,Cendana Capital gathers $88M to put seeds into seed funds,2013-04-01 03:04:14,2013-04-01 03:04:14
1072,1072,f:809,Nova Scotia First Fund,,0.0,USD,http://innovacorp.ca/approach/investment-mentoring,,2013-04-05 12:22:30,2013-04-05 12:28:59
1073,1073,f:2930,CapMan Russia II fund,2013-04-02,97000000.0,EUR,http://www.finsmes.com/2013/04/capman-holds-close-russia-fund-e97m.html,CapMan Holds First Close of Russia Fund at 97M,2013-04-05 12:39:23,2013-04-05 12:39:23
1074,1074,f:880,KPCB iFund,2008-03-06,100000000.0,USD,http://www.tuaw.com/2008/03/06/ifund-100m-for-iphone-ipod-touch-devs/,iFund: $100M for iPhone/iPod touch devs,2013-04-05 20:57:53,2013-04-05 20:58:09
1075,1075,f:10887,Idea Energy Efficiency Sustainable Growth Fund (IEEF),2013-04-03,100000000.0,EUR,http://www.finsmes.com/2013/04/idea-capital-funds-closes-energy-efficiency-sustainable-growth-fund-e100m.html,Idea Capital Funds Closes Energy Efficiency Sustainable Growth Fund at 100M,2013-04-06 06:50:06,2013-04-06 06:50:06
1078,1078,f:5094,Milestone Partners IV,2013-04-05,300000000.0,USD,http://www.finsmes.com/2013/04/milestone-partners-closes-fund-300m.html,Milestone Partners Closes Fund at $300M,2013-04-09 08:13:44,2013-04-09 08:13:44
1079,1079,f:62,Ignition Venture Partners V,2013-04-04,150000000.0,USD,http://www.ignitionpartners.com/IgnitionFundVReleaseFINAL.pdf,Ignition Partners Raises $150 Million Fund,2013-04-09 08:17:44,2013-04-09 08:17:44
1080,1080,f:10608,Playfair Fund,2011-01-01,10000000.0,GBP,,,2013-04-09 17:31:13,2013-11-25 17:56:04
1081,1081,f:3663,The MMC London Fund,2013-04-08,11000000.0,GBP,http://www.finsmes.com/2013/04/mmc-ventures-manages-11m-fund-focused-london-based-smes.html,MMC Ventures Manages £11M Fund focused London-based SMEs,2013-04-10 05:16:02,2013-04-10 05:16:02
1082,1082,f:89,"Madrona Venture Fund III, L.P.",2005-01-01,167000000.0,USD,,,2013-04-10 18:25:47,2013-04-10 18:25:51
1083,1083,f:89,"Madrona Venture Fund I, L.P.",1999-01-01,250000000.0,USD,,,2013-04-10 18:25:47,2013-04-10 18:25:51
1084,1084,f:10913,DPE II,2013-04-09,350000000.0,EUR,http://www.finsmes.com/2013/04/dpe-deutsche-private-equity-closes-fund-e350m.html,DPE Deutsche Private Equity Closes Second Fund at 350M,2013-04-11 07:14:16,2013-04-11 07:14:16
1085,1085,f:4853,SBI Jefferies Asia Fund,2010-06-01,150000000.0,USD,http://www.avcj.com/avcj/news/1719815/japans-sbi-us-jeffries-form-joint-funds,Japan's sbi and us jeffries will form two joint funds - AVCJ,2013-04-11 07:31:30,2013-04-11 07:59:23
1086,1086,f:4853,SBI FMO FInancial Services Fund,2012-08-01,150000000.0,USD,http://www.sbivencapital.com.sg/admin/uploads/press_releases/13.pdf,SBI FMO Financial Services Fund - Investment Fund Focusing on Financial Sector in Emerging Asia,2013-04-11 07:33:05,2013-04-11 07:59:23
1087,1087,f:10732,MEVF,2010-01-01,10000000.0,USD,,,2013-04-12 08:54:49,2013-04-12 08:54:51
1088,1088,f:10732,BBEF,2012-01-01,15000000.0,USD,,,2013-04-12 08:55:12,2013-04-12 08:55:14
1089,1089,f:7444,Ridgemont Equity Partners I,2013-04-12,735000000.0,USD,http://www.finsmes.com/2013/04/ridgemont-equity-partners-closes-fund-735m.html,Ridgemont Equity Partners Closes First Fund at $735M,2013-04-13 02:02:40,2013-04-13 02:02:40
1090,1090,f:10662,Laconia Fund,2012-01-01,5000000.0,USD,,,2013-04-13 03:34:26,2013-04-19 17:55:24
1095,1095,f:5388,StepStone Secondary Opportunities Fund II,2013-04-17,450000000.0,USD,http://www.finsmes.com/2013/04/stepstone-closes-secondary-fund-450m.html,StepStone Closes Secondary Fund at $450M,2013-04-18 07:38:47,2013-04-18 07:38:47
1096,1096,f:10927,Fund 1,2013-04-18,448000000.0,USD,http://techcrunch.com/2013/04/18/formation-8/,Formation 8 Raises Its First Fund Of $448M To Plug Silicon Valley Startups Into Asia,2013-04-19 00:53:56,2013-04-19 00:53:56
1100,1100,f:2535,Silver Lake Partners IV,2013-04-19,10300000000.0,USD,http://www.finsmes.com/2013/04/silver-lake-partners-closes-fourth-fund-10-3bn.html,Silver Lake Partners Closes Fourth Fund at $10.3BN,2013-04-22 10:38:23,2013-04-22 10:38:23
1102,1102,f:10222,WI Harper Group,2012-02-01,0.0,USD,http://www.wiharper.com/portfolio/,WI Harper portfolio,2013-04-24 10:01:45,2013-04-24 11:52:11
1103,1103,f:10222,Innovation Works (China),2012-02-01,0.0,USD,http://en.techorange.com/taiwans-kaifu-lee-tmi-opens/,Taiwans Kai-Fu Lee-backed TMI Opens Its VC Doors for Business,2013-04-24 10:01:45,2013-04-24 11:52:11
1104,1104,f:10222,ITIC,2012-02-01,0.0,USD,http://en.techorange.com/taiwans-kaifu-lee-tmi-opens/,Taiwans Kai-Fu Lee-backed TMI Opens Its VC Doors for Business,2013-04-24 10:01:45,2013-04-24 11:52:11
1105,1105,f:5129,Fund II,2013-04-23,26000000.0,USD,http://www.businesswire.com/news/home/20130423005881/en/Kickstart-Seed-Fund-Raises-26-Million-Fund,"Kickstart Seed Fund Raises $26 Million Second Fund, Adds Two Industry Veterans to its Management Team",2013-04-25 05:33:38,2013-04-25 05:33:38
1106,1106,f:792,Carlyle Peru Fund,2013-02-19,308000000.0,USD,http://www.finsmes.com/2013/02/carlyle-group-raises-308m-peru-focused-fund.html,The Carlyle Group Raises $308M Peru-Focused Fund,2013-04-30 11:17:17,2013-04-30 11:17:17
1107,1107,f:6230,Amidzad Partners,1999-01-01,0.0,USD,,,2013-04-30 16:47:32,2013-05-03 04:39:12
1108,1108,f:6230,Plug & Play Ventures,2009-07-21,0.0,USD,,,2013-04-30 16:48:36,2013-05-01 02:51:46
1109,1109,f:6230,Startup Camp Fund,2009-11-02,0.0,USD,,,2013-04-30 16:55:00,2013-05-01 02:55:59
1110,1110,f:1034,Tribeca Venture Fund II LP,2012-09-28,64000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020120928e89spjs5j&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120928e89spjs5j%26from%3dalert%26pid%3d32,Tribeca Venture Partners Passes $46M Mark for New Fund,2013-05-01 02:03:26,2013-11-04 18:09:56
1111,1111,f:4689,DFJ Growth Fund 2006,2007-10-01,290000000.0,USD,,,2013-05-01 14:56:19,2013-10-02 22:45:22
1114,1114,f:111,Fund IX,2013-05-01,265000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130501e951qvika&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130501e951qvika%26from%3dalert%26pid%3d32,Reorganized Atlas Venture Closes $265M Ninth Fund,2013-05-03 05:15:48,2013-05-03 05:15:48
1115,1115,f:2324,Kohlberg Investors VII,2013-05-01,1600000000.0,USD,http://www.finsmes.com/2013/05/kohlberg-closes-seventh-private-equity-fund-1-6-billion.html,Kohlberg Closes Seventh Private Equity Fund at $1.6 Billion,2013-05-03 06:31:33,2013-05-03 06:31:33
1116,1116,f:11144,Bowery Capital I,2013-05-01,33000000.0,USD,http://finance.fortune.cnn.com/2013/05/02/new-york-city-newest-vc/,Fortune Term Sheet,2013-05-03 18:30:26,2013-05-17 12:49:46
1117,1117,f:13,Redpoint V,2013-01-16,400000000.0,USD,http://blogs.wsj.com/digits/2013/01/16/redpoint-ventures-raises-new-400m-fund/?KEYWORDS=redpoint+venture,Redpoint Ventures Raises New $400M Fund,2013-05-07 04:41:36,2013-05-14 05:43:49
1118,1118,f:11199,Plexus Fund III,2013-05-03,150000000.0,USD,http://www.finsmes.com/2013/05/plexus-capital-raises-150m-create-300m-sbic-fund.html,Plexus Capital Raises $150M to Create $300M SBIC Fund,2013-05-07 12:20:43,2013-05-07 12:20:43
1119,1119,f:1145,Creandum III,2013-05-07,135000000.0,EUR,http://www.finsmes.com/2013/05/creandum-closes-fund-e135m.html,Creandum Closes Third Fund at 135M,2013-05-08 10:26:43,2013-05-08 10:26:43
1120,1120,f:9678,"Telegraph Hill Capital Fund I, LLC",2008-10-01,0.0,USD,,,2013-05-08 10:27:39,2013-05-14 06:34:18
1121,1121,f:1273,NewSpring Growth Capital III,2013-05-06,250000000.0,USD,http://www.finsmes.com/2013/05/newspring-capital-closes-fund-250m.html,NewSpring Capital Closes Fund at $250M,2013-05-08 13:07:35,2013-05-08 13:07:35
1122,1122,f:3271,Windcrest Partners Public Investments LP,,0.0,USD,,,2013-05-10 01:15:20,2013-05-10 01:15:20
1123,1123,f:3271,Windcrest Partners II LP,,0.0,USD,,,2013-05-10 01:15:20,2013-05-14 20:04:43
1124,1124,f:105,Balderton Capital V,2013-05-08,0.0,USD,http://www.finsmes.com/2013/05/balderton-capital-raise-fund.html,Balderton Capital to Raise New Fund,2013-05-10 07:06:54,2013-05-10 07:06:54
1125,1125,f:518,Fund III,2010-02-01,250000000.0,USD,http://www.sec.gov/Archives/edgar/data/1482087/000148208710000001/xslFormDX01/primary_doc.xml,SEC D,2013-05-10 12:01:04,2013-09-06 22:32:06
1126,1126,f:286,Matrix X,2013-05-09,450000000.0,USD,http://www.marketwatch.com/story/matrix-partners-closes-450-million-fund-x-2013-05-09,Matrix Partners Closes $450 Million Fund X,2013-05-10 12:44:44,2013-05-10 12:44:44
1127,1127,f:11145,Seed Round,2013-02-08,15000.0,USD,http://www.launchyourcity.com/2013/03/04/meet-a-founder-pam-cooper-of-boosterville/,,2013-05-10 16:47:58,2013-05-14 06:42:45
1128,1128,f:11145,Seed Round,2013-02-01,15000.0,USD,http://www.launchyourcity.com/2013/03/04/meet-a-founder-pam-cooper-of-boosterville/,Meet a Founder,2013-05-10 16:48:44,2013-05-14 06:43:42
1129,1129,f:1747,Frazier Healthcare VII LP,2013-10-01,377000000.0,USD,http://www.finsmes.com/2013/10/frazier-healthcare-closes-seventh-fund-377m.html,Frazier Healthcare Closes Seventh Fund at $377M,2013-05-13 13:18:02,2013-10-02 03:34:34
1130,1130,f:1312,Grotech Ventures II,2013-05-13,225000000.0,USD,http://techcrunch.com/2013/05/13/grotech-ventures-raises-225m-for-eighth-fund/#comments,Grotech Ventures Raises $225M For Eighth Fund,2013-05-13 14:58:05,2013-05-13 14:58:05
